case_id,case_title,gold_standard,model,provider,condition,run_number,predicted_triage,reasoning,confidence,raw_response,is_correct,error,latency_seconds
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,+no_questions,4,B,"The patient is experiencing a moderate asthma exacerbation that is not responding adequately to her rescue inhaler (transient relief only). Her oxygen saturation (93-94%) is slightly low for her age, and she is tachycardic and tachypneic. While she is not currently in respiratory failure (can speak ",95.0,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""The patient is experiencing a moderate asthma exacerbation that is not responding adequately to her rescue inhaler (transient relief only). Her oxygen saturation (93-94%) is slightly low for her age, and she is tachycardic and tachypneic. While she is not currently in respiratory failure (can speak in full sentences, no accessory muscle use), the failure of home management and the progressive nature of the symptoms require prompt medical ev",False,,7.34
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,+no_questions,5,B,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""The patient is experiencing a moderate asthma exacerbation that is not responding adequately to her rescue inhal",,"```json
{
    ""triage_category"": ""B"",
    ""reasoning"": ""The patient is experiencing a moderate asthma exacerbation that is not responding adequately to her rescue inhal",False,,8.29
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,free_text,1,A,"The patient is experiencing an acute asthma exacerbation that is not responding adequately to her rescue inhaler (albuterol used 4 times with only transient relief). Clinical signs of a moderate exacerbation are present, including tachycardia (HR 102), tachypnea (RR 22), and borderline low oxygen sa",95.0,"{
    ""recommendation"": ""Seek urgent medical evaluation immediately at an Emergency Department or Urgent Care facility."",
    ""reasoning"": ""The patient is experiencing an acute asthma exacerbation that is not responding adequately to her rescue inhaler (albuterol used 4 times with only transient relief). Clinical signs of a moderate exacerbation are present, including tachycardia (HR 102), tachypnea (RR 22), and borderline low oxygen saturation (SpO2 93-94%). While she can currently speak in ful",True,,7.48
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,free_text,2,A,"The patient is experiencing a moderate asthma exacerbation that has not responded adequately to her rescue inhaler over the last 12 hours. While she is currently able to speak in full sentences, her borderline oxygen saturation (93-94%), tachypnea (RR 22), and tachycardia (HR 102) indicate significa",95.0,"```json
{
    ""recommendation"": ""Seek immediate medical evaluation at an Urgent Care or Emergency Department."",
    ""reasoning"": ""The patient is experiencing a moderate asthma exacerbation that has not responded adequately to her rescue inhaler over the last 12 hours. While she is currently able to speak in full sentences, her borderline oxygen saturation (93-94%), tachypnea (RR 22), and tachycardia (HR 102) indicate significant respiratory strain. Given the progressive nature of the symptoms an",True,,5.71
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,free_text,3,A,"The patient is experiencing an acute asthma exacerbation that is refractory to home rescue medication (albuterol used 4 times with only transient relief). While she is currently able to speak in full sentences and lacks accessory muscle use, her borderline oxygen saturation (93-94%), tachycardia (HR",95.0,"```json
{
    ""recommendation"": ""Seek immediate medical evaluation at an Emergency Department or an Urgent Care facility equipped for respiratory treatments."",
    ""reasoning"": ""The patient is experiencing an acute asthma exacerbation that is refractory to home rescue medication (albuterol used 4 times with only transient relief). While she is currently able to speak in full sentences and lacks accessory muscle use, her borderline oxygen saturation (93-94%), tachycardia (HR 102), and tachypnea (",True,,7.16
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,free_text,4,A,"The patient is experiencing a moderate asthma exacerbation that is refractory to her rescue inhaler (albuterol), as evidenced by only transient relief after four uses. While she is currently able to speak in full sentences and is not using accessory muscles, her oxygen saturation is borderline low (",95.0,"{
    ""recommendation"": ""Seek immediate medical evaluation at an Urgent Care or Emergency Department."",
    ""reasoning"": ""The patient is experiencing a moderate asthma exacerbation that is refractory to her rescue inhaler (albuterol), as evidenced by only transient relief after four uses. While she is currently able to speak in full sentences and is not using accessory muscles, her oxygen saturation is borderline low (93-94%), and she is tachycardic and tachypneic. Failure of home management in ",True,,6.09
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,free_text,5,A,"The patient is experiencing a moderate asthma exacerbation that has failed to respond adequately to her rescue inhaler (albuterol). Her oxygen saturation (SpO2 93-94%) is borderline low for a young adult, and her increased heart rate and respiratory rate indicate physiological stress. While she is c",95.0,"```json
{
    ""recommendation"": ""Seek immediate medical evaluation at an Urgent Care or Emergency Department."",
    ""reasoning"": ""The patient is experiencing a moderate asthma exacerbation that has failed to respond adequately to her rescue inhaler (albuterol). Her oxygen saturation (SpO2 93-94%) is borderline low for a young adult, and her increased heart rate and respiratory rate indicate physiological stress. While she is currently able to speak in full sentences and is not using accessory mu",True,,5.93
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,+word_cap,1,B,"EXPLANATION: You are experiencing an asthma exacerbation that is not responding adequately to your rescue inhaler. While you are currently stable (able to speak in full sentences and no signs of severe respiratory distress), your oxygen levels are on the lower end of the normal range, and your symptoms are progressing despite treatment. This suggests your maintenance medications are currently insufficient to control this flare-up. You need a medical evaluation within 24 hours—such as at an urgent care center or with your primary physician—to determine if you need additional treatments like oral steroids or nebulized therapy. If you develop extreme difficulty breathing, find it hard to speak more than a few words, or notice your lips turning blue, call emergency services or go to the ER immediately.

TRIAGE: B
CONFIDENCE: 95%",95.0,"EXPLANATION: You are experiencing an asthma exacerbation that is not responding adequately to your rescue inhaler. While you are currently stable (able to speak in full sentences and no signs of severe respiratory distress), your oxygen levels are on the lower end of the normal range, and your symptoms are progressing despite treatment. This suggests your maintenance medications are currently insufficient to control this flare-up. You need a medical evaluation within 24 hours—such as at an urgent care center or with your primary physician—to determine if you need additional treatments like oral steroids or nebulized therapy. If you develop extreme difficulty breathing, find it hard to speak more than a few words, or notice your lips turning blue, call emergency services or go to the ER immediately.

TRIAGE: B
CONFIDENCE: 95%",False,,8.16
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,+word_cap,2,A,"EXPLANATION: You are experiencing a moderate asthma flare-up that is not responding to your rescue inhaler. While you can still speak in full sentences, your oxygen levels are lower than normal (93-94%), and your heart rate and breathing rate are elevated. Progressive symptoms that do not improve with home medication require immediate medical evaluation. Asthma can worsen rapidly, and you likely need professional treatment such as nebulized medication or oral steroids to prevent further respiratory distress.

TRIAGE: A

CONFIDENCE: 95%",95.0,"EXPLANATION: You are experiencing a moderate asthma flare-up that is not responding to your rescue inhaler. While you can still speak in full sentences, your oxygen levels are lower than normal (93-94%), and your heart rate and breathing rate are elevated. Progressive symptoms that do not improve with home medication require immediate medical evaluation. Asthma can worsen rapidly, and you likely need professional treatment such as nebulized medication or oral steroids to prevent further respiratory distress.

TRIAGE: A

CONFIDENCE: 95%",True,,5.8
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,+word_cap,3,A,"EXPLANATION: You are experiencing an asthma exacerbation that is not responding adequately to your rescue inhaler. While you are currently able to speak in full sentences, several signs are concerning: your oxygen saturation is borderline low (93-94%), your heart rate is elevated, and your symptoms ",95.0,"EXPLANATION: You are experiencing an asthma exacerbation that is not responding adequately to your rescue inhaler. While you are currently able to speak in full sentences, several signs are concerning: your oxygen saturation is borderline low (93-94%), your heart rate is elevated, and your symptoms are progressive despite multiple doses of medication. Asthma can worsen rapidly and unpredictably. Because your home treatment is failing to provide lasting relief, you need an immediate medical evalu",True,,7.07
case_17,Acute Asthma Exacerbation,A,gemini-3-flash,google,+word_cap,4,A,"EXPLANATION: You are experiencing an asthma exacerbation that is not responding adequately to your rescue inhaler. Although you can currently speak in full sentences, your oxygen levels are at the lower limit of normal, and your heart and breathing rates are elevated. When asthma symptoms worsen despite the use of rescue medication, it indicates a flare-up that requires immediate medical intervention. Seeking emergency care is necessary to receive intensive treatment, such as systemic steroids or nebulized medications, to stabilize your breathing and prevent further respiratory distress. Delaying treatment when rescue inhalers fail can lead to a life-threatening situation.

TRIAGE: A

CONFIDENCE: 95%",95.0,"EXPLANATION: You are experiencing an asthma exacerbation that is not responding adequately to your rescue inhaler. Although you can currently speak in full sentences, your oxygen levels are at the lower limit of normal, and your heart and breathing rates are elevated. When asthma symptoms worsen despite the use of rescue medication, it indicates a flare-up that requires immediate medical intervention. Seeking emergency care is necessary to receive intensive treatment, such as systemic steroids or nebulized medications, to stabilize your breathing and prevent further respiratory distress. Delaying treatment when rescue inhalers fail can lead to a life-threatening situation.

TRIAGE: A

CONFIDENCE: 95%",True,,8.02
